Type,Air temperature,Process temperature,Rotational speed,Torque,Tool wear
0,303.0,337.0740741,1624,28.8,117
1,303.2,334.1111111,1349,51.1,9
2,303.7,339.6666667,1566,32.6,9
2,298.1,325.2222222,1976,19.3,158
2,300.5,333.7407407,1468,41.1,34
1,298.9,329.2962963,1944,23.4,192
1,298.2,325.2222222,1491,38.3,121
2,297.6,324.4814815,1357,49.7,104
1,298.3,325.5925926,1417,60.5,143
1,300.8,335.962963,1486,45.1,30
1,299.8,327.8148148,1431,40.3,101
1,300.0,325.962963,1444,43.6,123
1,298.8,328.5555556,1739,30.6,83
1,301.9,330.4074074,1884,23.4,163
2,304.2,343.0,1481,44.9,136
1,299.6,326.3333333,1558,34.8,115
2,298.1,324.1111111,1581,47.4,51
1,298.0,327.0740741,1496,45.8,46
1,298.9,323.3703704,1742,34.5,117
2,302.9,337.8148148,1659,33.1,152
0,297.9,321.5185185,1800,24.8,44
1,301.8,331.1481481,1650,31.9,126
2,303.3,338.9259259,1642,33.6,104
1,300.3,331.1481481,1806,24.4,88
0,304.1,341.1481481,1397,49.6,34
2,301.5,331.5185185,1347,47.9,29
2,300.3,327.4444444,1419,42.5,137
2,301.4,332.2592593,1489,38.9,179
1,297.6,326.7037037,1491,40.2,231
1,300.7,331.8888889,1653,31.6,111
1,303.5,340.4074074,1897,23.6,75
2,301.3,330.4074074,1501,39.8,187
1,300.5,334.8518519,1541,47.8,156
2,297.1,323.3703704,1515,42.1,81
2,301.0,334.8518519,1454,40.0,140
1,300.6,333.7407407,1531,38.5,0
2,298.7,322.6296296,1349,46.6,74
2,301.0,331.5185185,1657,29.9,148
1,297.9,325.962963,1478,39.7,10
0,301.8,333.3703704,1451,39.4,70
1,297.2,323.7407407,1500,37.1,161
0,303.8,340.7777778,1379,50.2,178
0,300.8,330.037037,1777,30.1,38
2,303.9,340.4074074,1514,41.1,121
2,303.0,338.9259259,1553,35.8,122
1,298.9,322.2592593,1510,43.5,46
1,300.8,329.6666667,1514,40.0,155
1,300.9,333.0,1471,39.3,91
0,297.4,323.0,1487,46.2,150
1,298.1,320.7777778,1565,35.3,119
1,295.5,314.4814815,1573,35.1,129
2,297.8,321.1481481,1726,27.3,35
2,300.5,327.8148148,1347,54.3,136
1,300.5,334.8518519,1575,32.5,168
1,300.0,334.4814815,1445,41.6,81
2,302.3,332.2592593,1360,44.0,67
2,299.0,331.1481481,1787,22.2,192
0,298.0,324.1111111,1536,39.6,99
0,303.5,335.2222222,1584,32.7,143
2,302.2,334.1111111,1642,32.1,42
1,302.6,337.8148148,1386,45.8,38
1,295.6,314.1111111,1370,52.4,115
2,303.7,339.6666667,1532,41.3,32
1,300.5,335.962963,1511,41.8,205
1,300.8,337.8148148,1493,39.1,79
2,304.1,341.8888889,1428,39.9,88
1,300.8,334.1111111,1322,67.2,18
1,299.0,329.6666667,1516,35.3,102
1,300.3,327.4444444,1404,44.6,87
0,297.6,327.4444444,1419,48.2,215
2,301.3,329.2962963,1525,37.8,199
1,302.6,334.8518519,1953,22.4,180
1,297.6,325.2222222,1528,33.8,22
2,300.9,331.5185185,1696,27.3,76
0,298.0,323.7407407,1526,41.8,160
1,300.2,334.4814815,1495,38.5,69
2,300.6,328.9259259,1302,62.9,87
2,300.8,331.1481481,1669,28.4,79
1,301.4,333.0,1469,36.9,133
0,303.3,334.1111111,1692,27.9,55
2,301.8,329.6666667,1437,42.3,0
0,302.2,331.8888889,1397,47.6,11
1,296.2,318.1851852,1441,41.7,3
1,298.6,327.4444444,1390,50.3,196
1,299.8,326.7037037,1630,32.4,53
2,302.0,333.7407407,1530,36.4,27
0,300.6,330.7777778,1519,37.0,91
2,303.4,337.0740741,1615,35.7,56
2,299.0,329.2962963,1593,35.4,5
1,300.8,334.8518519,1568,36.0,23
1,300.9,332.2592593,1995,20.2,105
0,303.4,335.2222222,1991,19.0,53
1,304.1,340.4074074,1666,34.6,33
1,298.9,324.8518519,1753,25.8,33
1,300.5,331.5185185,1488,39.4,159
0,300.3,328.5555556,1405,52.1,205
1,297.6,323.7407407,1383,47.5,75
1,297.1,323.3703704,1323,44.4,207
0,299.4,324.8518519,1762,29.3,91
1,300.7,327.4444444,1810,26.0,195
1,301.2,333.3703704,1635,29.6,211
1,296.2,317.4444444,1526,34.9,140
1,300.4,330.7777778,2424,14.5,12
0,298.7,323.3703704,1572,35.6,202
2,300.7,327.4444444,1388,51.1,160
0,301.1,333.0,1618,29.5,160
0,300.4,326.3333333,1396,51.2,54
1,300.6,329.2962963,1337,45.8,62
2,301.3,331.8888889,1372,54.2,49
1,300.7,331.1481481,1654,34.2,89
2,302.3,334.4814815,1530,42.3,21
1,298.4,329.2962963,1455,42.2,94
1,300.8,335.962963,1414,41.1,171
2,304.3,341.8888889,1416,48.1,167
1,303.7,336.3333333,1892,22.5,79
1,299.7,332.2592593,1477,40.4,83
1,299.1,330.037037,1727,28.7,43
1,298.1,327.0740741,1467,41.8,48
1,299.0,323.7407407,1587,38.6,124
1,300.7,331.8888889,1925,22.0,74
1,298.2,320.7777778,1355,51.3,70
2,300.5,336.3333333,1382,54.1,27
1,302.2,331.8888889,1438,41.4,66
1,303.9,340.4074074,1310,62.9,130
1,299.2,323.3703704,1490,43.2,158
1,302.9,338.1851852,1629,30.4,74
1,300.8,331.8888889,1689,32.9,151
1,298.5,326.7037037,1364,44.5,162
1,297.3,323.0,1417,47.8,31
1,300.7,331.8888889,1597,30.5,38
0,298.5,326.7037037,1414,46.7,102
0,300.8,331.8888889,1618,32.8,40
2,298.1,320.4074074,1633,30.7,145
1,298.8,327.0740741,1368,44.7,147
1,302.6,332.6296296,1369,60.0,93
2,300.5,335.2222222,2141,17.2,196
2,295.4,313.3703704,1526,38.2,181
1,298.8,328.9259259,1672,30.4,150
2,303.1,338.5555556,1895,23.5,129
1,300.1,325.962963,1326,55.9,55
2,298.9,329.2962963,1484,40.4,61
1,298.1,326.7037037,1397,48.2,63
0,300.2,334.8518519,1496,41.1,60
1,300.2,327.0740741,1539,35.3,80
1,299.1,330.037037,1472,46.6,157
1,301.5,331.1481481,1522,36.6,202
1,298.1,322.2592593,1485,40.7,57
1,301.0,333.7407407,1342,50.9,60
1,302.4,335.5925926,1451,42.0,110
0,297.4,324.4814815,1324,53.5,169
2,299.0,328.9259259,1341,58.9,126
0,300.8,330.7777778,1559,40.1,220
1,300.7,333.0,2437,13.8,163
2,302.8,331.8888889,1451,44.7,32
2,297.4,321.5185185,1355,55.1,63
1,299.9,327.0740741,1349,51.3,176
2,298.7,328.9259259,1459,40.2,69
1,301.1,333.7407407,1622,35.6,34
1,297.8,319.6666667,1448,51.2,107
0,300.2,327.8148148,1483,43.8,108
1,297.7,324.8518519,1458,41.1,14
1,298.5,322.2592593,1444,40.5,170
2,297.4,324.4814815,1359,48.7,220
1,300.3,327.4444444,1435,45.4,181
2,300.4,335.2222222,1511,33.0,200
2,303.8,339.6666667,1594,35.2,69
1,298.9,328.9259259,1482,41.1,82
1,301.4,331.5185185,1436,54.1,90
2,301.2,329.2962963,1295,56.6,39
0,300.7,329.6666667,1877,24.8,64
1,297.2,323.7407407,1562,33.0,84
1,300.5,334.1111111,1611,32.7,44
1,301.3,331.8888889,1628,32.2,43
1,300.8,333.7407407,1782,26.9,116
1,296.6,320.4074074,1556,37.7,110
2,301.9,331.5185185,1405,47.9,80
1,300.7,332.2592593,1521,39.4,61
0,302.5,336.3333333,1579,35.7,167
1,298.1,321.8888889,1484,40.4,59
2,299.1,324.8518519,1397,52.4,112
1,303.7,336.7037037,1443,45.9,74
2,297.1,321.1481481,1609,38.9,166
1,303.7,338.9259259,1989,22.4,166
2,299.2,330.4074074,1502,39.8,34
1,297.0,321.1481481,1455,49.0,204
2,298.7,327.8148148,1362,50.5,34
1,300.6,336.3333333,1430,42.7,130
2,300.4,335.962963,1335,58.3,9
2,301.5,331.5185185,1336,65.6,0
2,301.7,329.2962963,1431,44.0,61
1,300.7,333.3703704,1486,46.8,56
2,300.5,335.5925926,1331,55.3,167
1,301.3,331.5185185,1536,39.3,31
2,302.5,335.5925926,2023,19.1,74
1,304.1,342.2592593,1611,31.4,144
2,301.1,332.2592593,1396,45.1,12
2,303.4,334.8518519,1446,50.0,163
1,300.2,334.8518519,1827,27.0,22
2,300.4,331.8888889,1491,35.9,148
2,301.3,331.5185185,1391,52.5,61
1,301.8,331.5185185,1597,30.8,74
1,298.6,328.1851852,1842,20.1,142
2,302.5,334.1111111,1636,35.0,157
0,298.4,320.4074074,1626,31.1,166
1,297.2,323.7407407,1924,22.1,163
1,299.3,325.5925926,1473,40.3,125
1,303.1,338.5555556,1514,42.1,138
2,301.5,333.0,1396,43.5,112
2,299.9,326.7037037,1483,38.1,193
0,297.7,322.2592593,1526,40.1,165
1,300.7,329.2962963,1565,40.2,81
2,299.9,325.5925926,1345,56.8,10
1,301.2,330.4074074,1390,49.9,74
1,298.5,329.2962963,1809,28.9,20
2,297.9,319.2962963,1435,42.9,18
2,300.2,329.6666667,1628,30.3,27
1,300.9,328.9259259,1671,26.8,199
1,301.4,330.4074074,1433,43.4,86
1,298.0,324.1111111,1506,47.0,208
0,298.0,320.037037,1593,32.2,118
2,298.6,327.8148148,1280,64.1,71
0,303.0,338.1851852,1507,37.9,163
1,302.3,332.6296296,1528,43.1,30
1,299.0,329.2962963,1375,48.9,59
2,299.9,330.4074074,1576,34.3,188
0,300.7,329.6666667,1364,65.3,208
1,301.0,332.2592593,1828,25.1,166
1,300.4,331.1481481,1429,46.9,19
0,297.7,318.5555556,1429,44.1,26
2,302.5,330.037037,1411,49.5,110
2,298.9,322.2592593,1411,51.3,43
1,303.2,333.3703704,1439,43.9,30
2,298.0,325.962963,1438,42.9,101
1,302.4,335.962963,1578,29.9,44
2,298.6,323.0,1778,28.2,161
2,297.4,324.1111111,1392,46.4,174
2,298.0,325.2222222,1409,49.1,85
1,303.4,339.2962963,1376,53.4,98
2,301.2,330.4074074,1697,30.0,120
1,296.5,319.2962963,1523,40.7,85
2,298.1,319.2962963,1363,60.1,187
1,297.4,325.2222222,1505,39.2,209
1,300.7,336.3333333,1550,32.4,5
1,295.8,315.5925926,1325,56.2,65
0,301.6,331.5185185,1414,51.7,197
1,295.6,314.1111111,1569,40.4,174
1,297.5,324.8518519,1696,30.9,133
1,300.0,326.7037037,1460,43.5,102
2,298.3,321.5185185,1766,26.0,96
1,295.7,314.8518519,1458,40.6,103
1,299.2,330.4074074,1379,46.8,39
2,301.6,331.5185185,1813,24.6,210
1,300.3,335.2222222,1682,27.8,178
1,298.3,325.5925926,1472,40.1,31
1,297.1,323.0,1543,39.6,205
1,299.7,325.962963,1411,46.1,173
0,301.6,332.2592593,1419,50.2,51
1,301.6,333.0,1907,21.5,102
2,297.9,323.3703704,1300,53.0,172
2,298.0,319.6666667,1427,45.1,95
1,297.7,323.3703704,1373,56.7,203
1,302.5,336.3333333,1495,38.8,186
2,302.3,332.2592593,1523,43.2,210
1,300.1,327.4444444,1642,34.5,53
1,301.1,333.3703704,1910,20.2,41
2,298.7,325.5925926,1423,49.5,200
2,302.3,334.1111111,1418,41.3,62
2,302.2,334.8518519,1379,42.9,13
0,301.3,332.6296296,1341,59.3,134
1,297.9,320.037037,1747,25.3,136
2,297.6,322.2592593,1995,20.5,10
2,299.9,326.3333333,1389,52.8,0
2,300.5,334.8518519,1246,52.9,165
1,298.0,321.5185185,1401,54.7,65
1,300.7,328.1851852,1596,31.5,123
2,302.4,335.5925926,1644,37.2,195
2,301.4,333.3703704,1434,47.6,52
1,301.8,331.5185185,1547,41.7,72
2,300.3,334.1111111,1386,48.1,119
1,301.7,331.1481481,1743,26.2,71
1,299.9,325.962963,1598,34.6,111
1,297.6,323.7407407,1744,28.5,42
1,303.5,337.4444444,1946,21.1,112
1,301.5,331.1481481,1453,44.0,208
1,301.5,330.7777778,1435,44.6,135
2,297.8,323.0,1579,36.6,152
1,302.3,333.3703704,1633,36.4,114
1,297.6,322.6296296,1617,31.7,39
1,296.5,318.5555556,1481,38.2,160
1,299.3,330.037037,1396,47.4,14
0,302.7,330.7777778,1568,36.9,28
1,301.5,330.7777778,1644,34.9,186
1,302.1,333.3703704,1550,34.8,177
1,301.5,333.0,1426,52.1,121
1,298.8,328.5555556,1351,47.2,73
1,299.5,326.3333333,1382,61.0,140
1,298.9,325.5925926,1452,45.5,196
1,302.8,336.7037037,1520,39.9,48
1,298.2,326.7037037,1447,47.1,185
1,300.5,335.5925926,1524,38.9,214
1,299.5,331.5185185,1472,40.9,104
1,298.2,321.1481481,1551,36.0,186
1,300.5,336.3333333,1498,42.9,25
2,297.5,323.7407407,1510,35.5,155
2,302.3,335.2222222,1423,44.6,93
1,299.0,329.2962963,1618,29.2,62
1,303.9,340.4074074,1440,41.1,12
1,300.7,333.0,1440,43.0,148
1,298.0,320.037037,1509,41.6,33
1,300.7,327.4444444,1329,54.3,80
1,298.2,322.2592593,1478,50.1,166
2,300.1,325.5925926,1533,38.0,26
1,302.4,329.6666667,1331,45.5,53
1,297.9,321.1481481,1412,44.5,85
1,298.9,328.9259259,1776,25.7,51
1,298.0,320.037037,1548,45.8,111
0,297.4,324.1111111,1623,33.8,127
0,300.5,328.9259259,1358,60.4,102
1,296.3,319.2962963,1465,47.1,215
2,298.5,324.1111111,1615,33.3,41
1,301.0,332.2592593,1450,45.9,35
1,301.5,333.0,2076,18.7,103
2,300.5,326.7037037,1655,32.1,37
1,298.1,322.6296296,1301,56.0,63
1,302.3,332.6296296,1657,31.1,3
1,297.8,318.9259259,1859,24.0,178
2,298.7,327.0740741,1500,38.8,116
1,298.1,324.1111111,1683,29.1,161
1,300.0,327.4444444,1514,44.6,98
0,297.2,323.3703704,2440,14.0,166
2,300.7,332.6296296,1263,52.3,104
1,302.5,334.4814815,1700,29.5,133
1,297.5,323.7407407,1452,39.0,72
1,296.5,319.6666667,1566,35.1,206
2,300.3,334.8518519,1359,54.1,81
1,302.7,337.4444444,1421,48.5,0
1,299.1,323.0,1426,47.9,67
1,299.8,325.5925926,1668,30.3,200
2,297.4,321.1481481,1338,48.5,158
1,301.2,331.5185185,1551,41.2,82
1,302.5,336.3333333,1456,46.3,208
1,298.8,328.5555556,1486,40.3,126
2,304.2,341.5185185,1411,54.8,44
1,297.3,322.2592593,1396,52.7,212
2,304.2,340.7777778,1396,50.5,11
2,301.4,330.7777778,1495,52.5,201
1,298.5,328.9259259,1435,42.5,25
2,300.2,330.037037,1704,29.2,42
2,300.8,332.2592593,1522,46.2,56
1,296.7,320.7777778,1468,39.2,35
0,299.0,328.9259259,1387,45.2,110
0,299.3,324.4814815,1397,45.4,191
1,303.4,337.0740741,1337,69.4,52
1,303.3,338.5555556,1463,44.0,140
1,299.0,329.2962963,1444,47.7,161
1,300.7,332.2592593,1637,37.2,115
1,298.6,328.1851852,1496,37.7,134
1,298.8,328.9259259,1537,39.9,190
1,300.1,326.3333333,1616,32.0,199
1,301.2,331.1481481,1811,24.0,84
0,300.1,325.5925926,1560,35.4,14
2,297.7,322.6296296,1547,36.8,74
2,298.6,327.8148148,1635,32.2,110
1,303.0,333.3703704,1601,32.9,69
1,301.0,332.2592593,1428,45.3,47
1,297.4,322.6296296,1801,26.9,11
1,300.2,328.1851852,1506,41.8,161
1,298.3,325.2222222,1339,58.8,35
1,301.9,330.7777778,1425,51.1,173
2,302.0,331.1481481,1623,34.3,9
1,298.7,329.2962963,1558,37.6,44
1,302.3,334.4814815,1530,37.8,57
2,298.2,320.4074074,1608,33.8,106
2,298.3,326.7037037,1816,22.6,138
2,298.1,324.8518519,1335,50.4,110
1,300.2,328.1851852,1557,33.8,19
0,301.8,330.7777778,1478,38.6,141
1,299.6,329.6666667,1473,42.7,81
0,302.6,334.4814815,1629,34.4,228
1,298.4,326.7037037,1392,50.1,117
1,301.9,330.037037,1485,46.3,24
2,296.4,319.6666667,1684,31.4,72
1,298.3,328.5555556,1463,43.9,116
1,301.0,333.0,1236,64.4,177
1,301.8,330.037037,1688,28.8,31
2,303.3,338.1851852,1674,32.7,76
1,297.0,320.7777778,1683,32.3,197
2,296.1,317.4444444,1951,23.3,38
1,295.7,314.8518519,2270,14.6,149
1,298.2,323.0,1666,34.6,74
1,298.9,324.1111111,1572,34.1,80
0,302.4,329.2962963,1597,28.9,179
1,298.1,321.5185185,1456,42.4,59
0,301.2,332.2592593,1598,35.9,71
2,301.6,328.5555556,1746,31.1,83
1,298.5,327.0740741,1738,25.2,49
1,299.1,324.8518519,1686,29.6,108
1,299.8,330.037037,1524,34.2,196
1,299.9,330.037037,1638,29.1,152
1,300.5,335.2222222,1811,26.8,47
2,303.1,333.3703704,1489,44.5,27
1,299.9,330.4074074,1408,38.4,144
1,300.1,326.7037037,1560,47.7,26
2,301.8,330.037037,1465,46.5,60
2,299.2,324.1111111,1401,47.0,198
2,296.7,320.7777778,1286,60.5,0
1,299.4,325.5925926,1670,35.9,68
1,299.0,323.3703704,1559,38.1,194
1,296.9,319.6666667,1354,44.4,16
1,300.8,331.5185185,1633,27.8,0
1,300.6,330.4074074,2007,19.8,116
1,298.2,323.7407407,1353,54.1,38
1,300.4,328.1851852,1342,52.5,68
1,300.3,334.4814815,1378,47.5,64
0,304.1,340.7777778,1586,34.6,139
2,302.4,332.6296296,1580,36.5,64
1,295.8,315.5925926,1356,48.0,99
1,299.9,327.0740741,1567,35.5,171
1,300.5,330.037037,1336,57.1,29
1,301.0,332.6296296,1437,56.0,33
1,300.2,334.1111111,1331,49.8,143
0,301.7,333.3703704,1639,30.0,161
0,300.5,334.8518519,1351,53.5,78
2,302.2,334.8518519,1386,50.5,69
1,300.5,331.1481481,1499,45.2,8
1,299.1,329.2962963,1486,40.7,39
2,299.9,325.962963,1548,35.7,97
1,300.9,332.6296296,1438,49.0,61
1,300.3,328.5555556,1540,39.9,203
0,297.8,325.962963,1648,33.0,29
1,298.8,328.5555556,1629,31.9,49
2,296.0,316.3333333,1628,36.8,121
1,301.3,333.7407407,1474,50.7,10
1,303.4,337.4444444,1680,30.6,67
1,295.6,314.8518519,1650,28.2,35
1,303.4,335.5925926,1366,50.9,200
2,299.2,323.3703704,1474,47.2,132
1,298.8,328.1851852,1563,33.7,143
1,304.0,340.037037,1350,61.1,88
2,302.2,329.2962963,1368,51.6,12
1,304.4,342.2592593,1507,43.1,13
1,300.6,327.4444444,1423,49.1,74
1,302.5,334.8518519,1419,43.7,39
2,298.1,324.1111111,1315,56.8,59
1,301.7,331.5185185,1532,39.8,92
1,300.6,329.2962963,1541,42.0,23
0,300.3,327.0740741,1438,44.0,59
2,295.7,315.2222222,1712,28.5,43
1,297.2,323.3703704,1518,44.3,163
1,297.7,319.2962963,1643,36.5,55
1,297.2,321.5185185,1869,25.4,163
1,301.9,330.7777778,1892,21.8,177
2,298.2,327.0740741,1478,36.5,182
1,301.0,327.8148148,1491,42.9,165
1,300.0,327.0740741,1728,26.0,37
1,299.0,329.6666667,1575,37.8,42
2,300.7,332.6296296,1378,41.2,93
1,299.0,330.037037,1929,24.4,180
1,298.0,325.962963,1378,49.7,94
1,298.8,328.1851852,1753,27.5,130
1,304.2,341.1481481,1464,45.9,48
2,301.2,333.0,1574,34.3,4
1,301.0,336.3333333,1447,36.8,31
1,300.6,331.8888889,1533,38.5,117
1,298.2,324.1111111,1991,20.5,36
1,301.8,331.5185185,1644,33.4,68
1,301.6,331.8888889,1726,26.7,150
1,303.2,333.3703704,1404,50.9,31
1,298.9,323.3703704,1387,57.3,154
2,299.0,327.8148148,1418,44.7,209
1,301.7,331.1481481,1545,42.1,68
2,300.1,333.0,1616,35.2,183
1,300.4,333.0,1589,35.5,191
1,303.4,339.2962963,1360,50.8,94
1,298.9,328.1851852,1411,56.3,84
2,300.8,330.4074074,1450,39.4,62
1,298.4,321.8888889,1598,32.7,94
1,298.3,327.4444444,1527,30.9,189
1,303.5,339.6666667,1275,64.4,113
0,304.2,341.8888889,1627,32.2,91
1,300.6,326.7037037,2496,13.5,111
1,297.7,327.8148148,1498,41.0,176
2,299.0,330.037037,1657,31.0,70
0,300.5,331.8888889,1631,30.5,132
1,301.0,330.4074074,1476,43.6,173
1,300.2,327.8148148,1421,44.6,17
1,300.7,337.4444444,1548,37.9,58
2,298.5,325.962963,1721,29.4,170
1,300.5,326.3333333,1465,46.0,89
1,298.8,329.2962963,1574,36.2,181
1,302.2,333.7407407,1382,46.4,94
1,301.7,327.0740741,1298,65.5,229
1,300.4,335.5925926,1433,42.2,14
1,302.0,332.6296296,1686,32.5,25
0,302.3,334.8518519,1441,53.9,74
1,300.4,326.7037037,1412,51.6,153
2,300.4,334.8518519,1359,55.4,160
2,303.6,339.2962963,1400,43.2,23
1,298.6,329.2962963,1721,27.2,5
1,301.3,329.2962963,1558,36.3,184
1,300.2,327.8148148,1656,34.3,120
2,300.9,335.5925926,1843,24.5,25
1,297.6,325.962963,1611,33.1,155
2,300.6,326.7037037,1541,35.2,105
1,299.1,322.2592593,1319,60.3,36
2,299.8,331.8888889,1463,43.5,156
1,301.9,332.6296296,1541,38.9,193
1,299.6,325.962963,1425,45.9,133
2,302.9,338.1851852,1924,24.0,17
1,302.5,329.6666667,1477,41.6,16
1,298.0,321.8888889,1877,24.3,0
2,300.8,331.5185185,1572,36.2,167
1,299.1,324.4814815,1502,46.7,197
2,303.0,338.5555556,1392,42.9,94
1,300.0,325.5925926,1489,40.3,7
0,298.3,326.3333333,1529,41.7,5
2,300.7,335.2222222,1412,49.1,219
0,302.8,337.4444444,1336,57.5,187
1,297.5,324.8518519,1427,50.4,17
1,303.5,339.6666667,1501,44.0,128
2,296.1,317.8148148,1523,42.0,164
2,301.7,331.8888889,1524,41.3,147
2,298.8,323.7407407,1486,41.9,92
1,295.4,313.3703704,1407,50.7,192
1,299.0,324.8518519,1511,35.9,16
1,297.7,322.2592593,2007,19.3,181
1,298.5,323.0,1733,26.0,8
1,303.5,339.2962963,1877,22.3,96
0,302.9,332.6296296,1452,58.3,123
1,295.6,315.2222222,1636,32.7,56
2,303.0,333.3703704,1387,41.4,100
2,302.3,335.5925926,1559,34.4,191
1,302.3,332.6296296,1609,31.0,190
2,299.2,325.5925926,1503,34.7,6
1,303.9,340.7777778,1540,44.4,119
1,300.4,326.3333333,1671,35.0,209
1,300.6,328.1851852,1629,37.6,162
1,303.2,338.5555556,1281,57.0,144
1,300.0,334.4814815,1601,36.9,35
1,302.5,330.037037,1584,35.5,158
1,302.6,330.7777778,1596,32.8,193
2,299.0,329.6666667,1598,33.4,44
1,299.2,325.5925926,1387,48.7,4
0,296.4,318.9259259,1540,37.4,75
1,298.5,327.4444444,1724,26.4,100
0,297.9,323.3703704,2129,18.7,126
1,298.0,320.4074074,1407,43.9,205
1,301.3,331.1481481,1529,41.8,176
1,299.7,325.962963,1412,45.4,147
1,299.8,333.3703704,1369,46.2,146
1,303.8,340.4074074,2497,13.0,5
1,298.9,327.0740741,1645,31.1,169
1,301.3,332.6296296,1542,35.1,204
1,301.6,329.6666667,1384,57.1,68
2,301.4,331.1481481,1431,40.6,101
1,297.5,323.3703704,1306,50.7,38
2,302.5,330.7777778,1507,40.2,201
2,297.7,323.3703704,1559,35.2,127
1,300.2,334.8518519,1322,50.9,215
2,299.3,325.5925926,1376,46.7,49
1,301.2,332.6296296,1761,29.1,195
2,297.4,322.6296296,1550,47.8,18
0,300.3,335.2222222,1432,47.7,61
1,297.7,318.5555556,1392,43.0,197
2,300.7,337.4444444,1430,47.2,131
0,298.7,327.8148148,1565,39.3,94
1,297.2,323.7407407,1578,34.4,76
2,298.0,328.5555556,1565,33.9,40
1,298.8,327.8148148,1225,63.4,37
2,296.8,319.6666667,1443,39.2,13
2,300.2,328.1851852,1487,39.2,122
1,301.1,329.2962963,1457,39.6,215
2,297.2,321.1481481,1456,44.9,85
1,302.5,330.7777778,1436,36.5,43
1,298.4,322.2592593,1282,60.7,216
1,298.4,323.3703704,1490,37.9,110
1,300.7,331.1481481,1720,30.3,96
2,301.3,332.6296296,1410,52.7,161
0,303.4,337.0740741,1554,36.8,85
2,300.8,327.4444444,1546,42.3,186
0,299.8,329.6666667,1573,33.3,168
1,298.9,322.2592593,1686,30.4,53
2,297.1,323.0,1880,23.5,155
0,297.3,323.7407407,1688,29.4,166
2,300.2,326.7037037,1501,40.0,48
1,299.1,328.9259259,1367,56.3,203
1,299.0,330.037037,1431,39.9,157
2,300.6,335.2222222,1424,50.8,182
2,300.3,328.5555556,1611,29.0,177
0,302.5,332.2592593,1356,55.5,101
1,302.4,336.7037037,1455,40.4,28
2,301.2,330.037037,1357,54.5,49
1,302.0,331.8888889,1615,29.0,235
2,300.4,335.5925926,1442,45.1,0
1,301.8,328.9259259,1642,32.6,201
1,301.6,328.1851852,1472,42.5,91
1,300.3,330.4074074,1336,54.4,52
0,302.6,335.2222222,1471,48.3,25
1,302.7,337.8148148,1453,47.3,62
0,303.2,334.1111111,1607,36.6,43
1,303.8,338.1851852,1372,45.7,180
2,296.1,318.1851852,1350,53.3,22
2,299.1,331.1481481,1449,43.2,80
2,298.8,327.4444444,1384,48.2,39
1,299.4,325.962963,1607,31.7,145
2,302.2,332.2592593,1771,27.6,54
2,299.9,327.0740741,1372,56.2,133
1,299.1,329.2962963,1435,48.8,229
1,302.5,330.4074074,1967,20.3,50
1,299.2,322.6296296,1410,43.0,26
2,297.7,325.962963,1732,28.8,152
1,300.2,327.0740741,2183,17.8,39
1,302.4,335.5925926,1727,26.5,213
2,298.5,326.7037037,1365,48.7,56
2,297.3,323.3703704,1664,28.9,174
1,300.3,328.5555556,1570,34.0,31
1,298.1,328.5555556,1642,30.4,58
1,298.5,328.9259259,1492,41.2,19
1,299.5,326.3333333,1422,49.2,179
1,298.7,325.2222222,1565,35.1,152
2,301.5,331.8888889,1452,44.1,157
1,300.6,331.1481481,1514,39.5,87
2,298.1,320.7777778,1608,32.6,57
0,297.2,322.6296296,1453,45.8,105
1,298.2,324.1111111,1780,27.9,35
1,298.0,324.4814815,1496,44.9,179
1,298.3,321.1481481,1435,39.9,143
1,302.7,337.0740741,1376,52.8,164
0,296.9,320.7777778,1549,37.8,104
1,303.7,338.1851852,1670,26.1,139
1,300.8,334.1111111,1492,40.6,20
1,300.9,330.4074074,1454,43.1,43
1,296.2,317.8148148,1414,48.3,162
1,300.1,326.7037037,1559,39.7,24
1,300.4,334.8518519,1332,54.6,111
0,300.3,328.5555556,1394,46.7,210
2,301.9,333.0,1417,52.5,171
1,302.7,337.0740741,1611,34.1,186
1,298.6,327.4444444,1533,40.7,106
2,298.3,323.3703704,1434,46.2,148
2,300.8,333.0,1583,32.1,116
2,298.5,327.4444444,1441,48.2,107
1,300.4,328.1851852,1549,38.9,150
0,303.6,335.2222222,1476,40.1,85
2,299.4,325.5925926,1461,48.6,70
1,301.7,331.8888889,1622,37.8,0
0,298.8,325.962963,1372,48.5,120
0,300.2,334.8518519,1662,28.8,162
2,298.8,327.8148148,1448,44.8,31
1,302.3,332.2592593,1459,35.0,32
2,301.7,331.1481481,1691,27.7,105
1,298.6,323.0,1559,36.6,188
1,298.0,324.1111111,1771,26.2,206
0,302.5,336.3333333,1357,42.0,179
1,298.3,326.3333333,1337,56.1,206
1,301.4,330.037037,1492,41.4,195
2,297.8,319.2962963,1438,43.6,141
1,298.6,326.7037037,1447,40.2,173
2,303.5,340.037037,1403,51.9,77
1,297.9,320.4074074,1308,55.2,87
1,304.2,341.5185185,1639,32.7,63
1,303.4,335.5925926,1401,53.0,208
1,300.9,330.4074074,1541,39.1,17
1,298.0,324.1111111,1626,36.7,210
1,297.6,325.2222222,1822,25.4,202
2,297.2,323.7407407,1404,43.7,160
1,300.8,331.1481481,1663,30.6,139
1,295.6,314.8518519,1612,31.2,131
1,301.1,332.2592593,1282,67.9,10
